latitude,longitude,date,year,month,temperature_max_c,temperature_min_c,temperature_mean_c,precipitation_mm,relative_humidity_pct,wind_speed_m_s
41.76,-93.54,2024-01-06,2024,1,8.6,-10.3,-1.9,0.0,52.6,7.6
41.76,-93.54,2024-01-07,2024,1,4.1,-14.8,-5.5,0.0,84.2,6.7
41.76,-93.54,2024-01-08,2024,1,2.8,-14.0,-2.7,0.0,81.8,6.5
41.76,-93.54,2024-01-09,2024,1,8.3,-10.5,-3.6,0.0,80.9,3.2
41.76,-93.54,2024-01-10,2024,1,0.5,-12.1,-4.6,0.0,62.2,6.5
41.76,-93.54,2024-01-11,2024,1,7.1,-8.7,-2.7,0.0,65.2,3.8
41.76,-93.54,2024-01-12,2024,1,5.8,-5.9,-0.1,0.0,61.3,4.3
41.76,-93.54,2024-01-13,2024,1,8.8,-8.2,-1.4,0.0,51.6,6.4
41.76,-93.54,2024-01-14,2024,1,4.5,-12.4,-4.3,0.0,71.3,3.6
41.76,-93.54,2024-01-15,2024,1,8.1,-9.8,-2.0,0.0,79.3,7.9
41.76,-93.54,2024-01-16,2024,1,6.1,-8.3,-3.1,0.0,81.8,5.1
41.76,-93.54,2024-01-17,2024,1,9.7,-6.7,-1.6,0.0,58.3,5.2
41.76,-93.54,2024-01-18,2024,1,1.5,-13.7,-5.8,0.9,78.9,6.6
41.76,-93.54,2024-01-19,2024,1,12.7,-2.4,3.7,0.0,54.5,2.9
41.76,-93.54,2024-01-20,2024,1,8.6,-7.0,-1.3,0.0,80.3,6.6
41.76,-93.54,2024-01-21,2024,1,1.5,-14.5,-4.2,0.2,97.9,7.9
41.76,-93.54,2024-01-22,2024,1,10.2,-6.8,0.6,0.0,60.9,3.3
41.76,-93.54,2024-01-23,2024,1,4.2,-15.4,-5.4,0.0,83.6,3.7
41.76,-93.54,2024-01-24,2024,1,3.0,-13.0,-4.1,0.0,55.5,3.0
41.76,-93.54,2024-01-25,2024,1,9.4,-7.8,-2.1,0.0,64.4,5.6
41.76,-93.54,2024-01-26,2024,1,12.1,-9.7,1.4,0.0,65.0,2.6
41.76,-93.54,2024-01-27,2024,1,10.5,-12.3,-1.4,0.0,72.2,7.9
41.76,-93.54,2024-01-28,2024,1,-2.4,-15.2,-7.7,0.1,62.1,5.5
41.76,-93.54,2024-01-29,2024,1,4.5,-10.0,-0.7,0.0,57.2,4.6
41.76,-93.54,2024-01-30,2024,1,-2.2,-14.7,-7.4,0.0,64.2,6.2
41.76,-93.54,2024-01-31,2024,1,7.6,-14.3,-2.8,0.0,52.1,3.2
41.76,-93.54,2024-02-01,2024,2,4.7,-10.1,-3.5,0.8,72.3,2.8
41.76,-93.54,2024-02-02,2024,2,7.8,-14.0,-3.6,0.2,63.0,2.8
41.76,-93.54,2024-02-03,2024,2,7.3,-11.1,-1.0,0.3,73.2,7.2
41.76,-93.54,2024-02-04,2024,2,7.2,-8.7,-2.7,7.3,71.9,6.6
41.76,-93.54,2024-02-05,2024,2,9.5,-3.8,3.2,0.0,70.3,4.5
41.76,-93.54,2024-02-06,2024,2,9.5,-10.0,-0.7,0.0,53.2,7.7
41.76,-93.54,2024-02-07,2024,2,8.2,-13.9,-2.6,0.0,55.5,2.7
41.76,-93.54,2024-02-08,2024,2,11.8,-10.2,1.3,1.4,78.8,7.8
41.76,-93.54,2024-02-09,2024,2,9.2,-9.1,-1.1,0.0,52.8,3.9
41.76,-93.54,2024-02-10,2024,2,8.5,-7.2,1.5,0.0,74.1,5.4
41.76,-93.54,2024-02-11,2024,2,7.7,-11.9,-0.9,0.0,68.0,4.1
41.76,-93.54,2024-02-12,2024,2,3.6,-12.2,-2.1,0.0,75.4,2.8
41.76,-93.54,2024-02-13,2024,2,7.8,-9.2,2.3,0.0,82.1,2.4
41.76,-93.54,2024-02-14,2024,2,5.4,-13.7,-4.3,0.0,82.3,5.0
41.76,-93.54,2024-02-15,2024,2,11.2,-7.7,0.9,0.0,58.2,6.2
41.76,-93.54,2024-02-16,2024,2,8.3,-6.4,2.4,0.0,80.2,2.9
41.76,-93.54,2024-02-17,2024,2,17.4,-2.9,6.2,0.0,57.1,3.6
41.76,-93.54,2024-02-18,2024,2,12.2,-4.1,2.0,0.0,50.2,2.1
41.76,-93.54,2024-02-19,2024,2,6.9,-7.7,0.2,0.0,66.7,3.1
41.76,-93.54,2024-02-20,2024,2,9.2,-7.0,3.4,0.0,62.1,2.1
41.76,-93.54,2024-02-21,2024,2,6.0,-7.2,-0.6,0.0,83.1,2.2
41.76,-93.54,2024-02-22,2024,2,11.0,-9.7,-0.6,0.0,48.8,2.7
41.76,-93.54,2024-02-23,2024,2,10.9,-6.7,4.0,0.0,52.7,4.4
41.76,-93.54,2024-02-24,2024,2,9.6,-7.1,-0.9,1.3,92.0,4.0
41.76,-93.54,2024-02-25,2024,2,4.1,-17.3,-5.4,0.0,76.2,4.9
41.76,-93.54,2024-02-26,2024,2,5.8,-9.6,-1.8,0.5,87.8,2.3
41.76,-93.54,2024-02-27,2024,2,9.4,-5.9,0.1,0.0,66.7,6.8
41.76,-93.54,2024-02-28,2024,2,11.4,-5.3,0.9,1.6,95.6,3.8
41.76,-93.54,2024-02-29,2024,2,6.5,-6.8,0.1,0.0,60.1,6.9
41.76,-93.54,2024-03-01,2024,3,8.7,-9.3,0.0,0.0,57.4,7.7
41.76,-93.54,2024-03-02,2024,3,14.1,-8.2,3.4,0.0,65.2,2.1
41.76,-93.54,2024-03-03,2024,3,10.2,-4.5,3.1,0.5,70.2,5.7
41.76,-93.54,2024-03-04,2024,3,17.1,-1.0,8.4,0.0,57.5,3.7
41.76,-93.54,2024-03-05,2024,3,14.0,-2.1,5.5,0.0,55.2,3.9
41.76,-93.54,2024-03-06,2024,3,16.1,1.3,8.5,0.0,71.6,4.9
41.76,-93.54,2024-03-07,2024,3,17.7,2.3,11.3,0.0,76.9,4.4
41.76,-93.54,2024-03-08,2024,3,15.2,-4.9,3.7,0.0,56.4,6.9
41.76,-93.54,2024-03-09,2024,3,20.9,3.7,9.8,0.0,57.9,6.8
41.76,-93.54,2024-03-10,2024,3,16.6,-1.0,6.7,0.0,53.8,3.5
41.76,-93.54,2024-03-11,2024,3,9.1,-6.4,3.6,1.0,63.5,4.0
41.76,-93.54,2024-03-12,2024,3,12.4,-2.5,2.7,0.0,79.6,7.7
41.76,-93.54,2024-03-13,2024,3,16.3,-1.9,7.3,0.0,75.0,5.5
41.76,-93.54,2024-03-14,2024,3,15.6,-1.7,6.1,0.0,50.9,2.6
41.76,-93.54,2024-03-15,2024,3,14.2,-0.6,4.9,0.0,49.1,2.7
41.76,-93.54,2024-03-16,2024,3,18.9,-1.4,7.8,0.0,72.7,2.1
41.76,-93.54,2024-03-17,2024,3,10.9,-4.3,4.0,0.4,71.8,5.0
41.76,-93.54,2024-03-18,2024,3,7.5,-4.9,2.0,0.0,52.8,3.3
41.76,-93.54,2024-03-19,2024,3,12.9,-7.1,2.3,4.7,92.9,6.3
41.76,-93.54,2024-03-20,2024,3,22.7,6.2,11.4,0.0,67.4,6.8
41.76,-93.54,2024-03-21,2024,3,18.6,-0.2,6.8,0.0,84.7,7.3
41.76,-93.54,2024-03-22,2024,3,12.3,-1.7,7.0,0.0,57.7,5.8
41.76,-93.54,2024-03-23,2024,3,22.0,7.2,14.3,0.0,63.0,5.3
41.76,-93.54,2024-03-24,2024,3,20.0,1.9,10.1,6.6,94.8,7.2
41.76,-93.54,2024-03-25,2024,3,23.2,1.9,12.3,0.0,80.4,6.3
41.76,-93.54,2024-03-26,2024,3,12.6,-3.9,6.8,0.0,53.5,5.1
41.76,-93.54,2024-03-27,2024,3,10.5,-3.9,2.0,6.0,98.4,6.3
41.76,-93.54,2024-03-28,2024,3,16.2,1.1,6.7,0.0,72.9,6.8
41.76,-93.54,2024-03-29,2024,3,15.7,1.4,6.6,0.0,46.3,7.6
41.76,-93.54,2024-03-30,2024,3,13.1,-2.8,5.6,0.0,81.0,4.4
41.76,-93.54,2024-03-31,2024,3,18.6,0.9,6.9,0.0,80.8,3.2
41.76,-93.54,2024-04-01,2024,4,21.7,4.6,14.1,0.0,67.6,3.2
41.76,-93.54,2024-04-02,2024,4,17.5,4.3,12.4,0.0,62.4,2.2
41.76,-93.54,2024-04-03,2024,4,10.5,-8.0,3.3,0.0,74.2,4.7
41.76,-93.54,2024-04-04,2024,4,15.5,-3.5,8.1,0.0,83.4,7.9
41.76,-93.54,2024-04-05,2024,4,21.2,7.1,15.2,6.8,65.9,3.8
41.76,-93.54,2024-04-06,2024,4,25.5,5.0,14.9,0.0,67.1,4.8
41.76,-93.54,2024-04-07,2024,4,18.1,6.4,11.7,0.0,69.7,6.7
41.76,-93.54,2024-04-08,2024,4,20.3,5.3,10.7,2.9,85.3,7.3
41.76,-93.54,2024-04-09,2024,4,21.6,7.9,13.9,0.0,69.7,4.2
41.76,-93.54,2024-04-10,2024,4,24.7,3.2,15.0,0.0,52.3,4.5
41.76,-93.54,2024-04-11,2024,4,18.2,2.8,11.3,0.0,60.5,5.5
41.76,-93.54,2024-04-12,2024,4,21.2,3.0,11.0,0.0,51.8,3.9
41.76,-93.54,2024-04-13,2024,4,25.0,2.7,14.5,3.0,80.7,6.1
41.76,-93.54,2024-04-14,2024,4,19.2,1.4,10.6,0.0,80.8,7.9
41.76,-93.54,2024-04-15,2024,4,18.6,-0.7,10.1,0.6,69.3,5.0
41.76,-93.54,2024-04-16,2024,4,20.6,1.3,9.1,0.0,59.6,6.6
41.76,-93.54,2024-04-17,2024,4,18.3,3.8,9.6,0.0,63.8,4.8
41.76,-93.54,2024-04-18,2024,4,28.3,7.4,18.6,0.0,49.8,5.6
41.76,-93.54,2024-04-19,2024,4,22.4,8.9,15.4,0.0,45.8,6.9
41.76,-93.54,2024-04-20,2024,4,27.2,7.2,15.5,0.0,47.1,2.5
41.76,-93.54,2024-04-21,2024,4,24.1,3.3,14.6,2.1,71.4,2.5
41.76,-93.54,2024-04-22,2024,4,13.8,-1.2,8.6,0.5,69.2,2.1
41.76,-93.54,2024-04-23,2024,4,22.7,0.2,11.9,0.0,52.7,6.6
41.76,-93.54,2024-04-24,2024,4,23.5,11.7,17.1,0.0,45.7,6.8
41.76,-93.54,2024-04-25,2024,4,23.0,5.6,13.5,0.0,74.3,2.9
41.76,-93.54,2024-04-26,2024,4,24.9,12.6,19.3,0.0,51.0,6.5
41.76,-93.54,2024-04-27,2024,4,19.5,0.8,11.0,0.0,52.3,4.2
41.76,-93.54,2024-04-28,2024,4,22.3,4.6,11.8,0.0,61.3,5.0
41.76,-93.54,2024-04-29,2024,4,19.5,3.6,10.6,0.0,46.5,7.7
41.76,-93.54,2024-04-30,2024,4,22.9,3.3,11.6,0.0,54.3,4.7
41.76,-93.54,2024-05-01,2024,5,24.6,10.2,15.9,0.2,99.6,7.3
41.76,-93.54,2024-05-02,2024,5,14.2,0.5,9.1,0.0,76.5,7.4
41.76,-93.54,2024-05-03,2024,5,22.2,9.1,15.3,0.0,83.4,5.7
41.76,-93.54,2024-05-04,2024,5,23.7,10.5,18.4,0.0,73.3,2.7
41.76,-93.54,2024-05-05,2024,5,24.3,8.6,15.8,0.0,54.4,2.3
41.76,-93.54,2024-05-06,2024,5,30.9,15.0,20.0,3.1,79.3,6.8
41.76,-93.54,2024-05-07,2024,5,24.4,8.4,19.0,0.0,49.8,4.3
41.76,-93.54,2024-05-08,2024,5,24.2,12.4,18.4,1.6,73.5,7.6
41.76,-93.54,2024-05-09,2024,5,25.5,11.2,16.9,4.4,89.7,3.8
41.76,-93.54,2024-05-10,2024,5,24.1,9.0,14.3,0.0,64.7,6.1
41.76,-93.54,2024-05-11,2024,5,26.4,7.3,16.9,0.0,57.0,8.0
41.76,-93.54,2024-05-12,2024,5,21.0,2.9,13.3,0.0,50.9,2.2
41.76,-93.54,2024-05-13,2024,5,26.7,11.0,17.8,0.0,76.6,4.8
41.76,-93.54,2024-05-14,2024,5,20.5,6.6,13.9,0.0,56.7,4.4
41.76,-93.54,2024-05-15,2024,5,29.7,10.0,18.0,4.4,70.6,6.4
41.76,-93.54,2024-05-16,2024,5,23.0,4.6,16.3,0.0,46.5,4.1
41.76,-93.54,2024-05-17,2024,5,24.8,12.8,18.7,0.0,81.2,5.9
41.76,-93.54,2024-05-18,2024,5,32.1,10.6,22.4,0.0,70.2,9.8
41.76,-93.54,2024-05-19,2024,5,23.8,6.9,15.8,0.0,54.3,7.9
41.76,-93.54,2024-05-20,2024,5,27.9,6.0,17.6,0.0,49.2,6.1
41.76,-93.54,2024-05-21,2024,5,26.7,8.8,18.6,3.1,73.0,4.1
41.76,-93.54,2024-05-22,2024,5,25.2,8.5,18.2,6.6,82.3,2.2
41.76,-93.54,2024-05-23,2024,5,22.0,6.5,16.9,1.0,68.1,3.2
41.76,-93.54,2024-05-24,2024,5,20.2,4.4,15.0,0.5,95.3,5.5
41.76,-93.54,2024-05-25,2024,5,21.2,8.0,14.9,0.0,83.2,5.9
41.76,-93.54,2024-05-26,2024,5,25.7,6.9,16.9,0.0,75.4,4.5
41.76,-93.54,2024-05-27,2024,5,25.7,8.4,19.6,0.0,47.1,2.3
41.76,-93.54,2024-05-28,2024,5,32.3,13.3,22.5,0.0,49.2,9.2
41.76,-93.54,2024-05-29,2024,5,32.2,16.3,25.7,0.0,81.0,9.2
41.76,-93.54,2024-05-30,2024,5,30.8,10.8,22.1,0.0,75.3,7.0
41.76,-93.54,2024-05-31,2024,5,24.8,1.5,13.2,0.0,47.1,5.9
41.76,-93.54,2024-06-01,2024,6,39.9,19.0,30.3,0.9,77.3,8.7
41.76,-93.54,2024-06-02,2024,6,34.9,15.3,26.8,1.0,92.8,5.7
41.76,-93.54,2024-06-03,2024,6,24.1,13.3,18.6,0.0,83.3,6.5
41.76,-93.54,2024-06-04,2024,6,29.5,9.5,20.6,1.1,63.9,6.6
41.76,-93.54,2024-06-05,2024,6,27.5,16.3,21.3,0.0,77.7,7.8
41.76,-93.54,2024-06-06,2024,6,33.0,17.5,23.9,0.6,65.9,10.0
41.76,-93.54,2024-06-07,2024,6,28.8,13.1,22.1,0.0,69.9,9.8
41.76,-93.54,2024-06-08,2024,6,34.0,13.9,24.1,0.0,61.4,5.0
41.76,-93.54,2024-06-09,2024,6,26.1,12.4,21.0,0.0,50.3,6.5
41.76,-93.54,2024-06-10,2024,6,33.0,18.6,27.7,0.0,49.4,7.6
41.76,-93.54,2024-06-11,2024,6,35.8,19.2,28.0,0.0,59.9,7.8
41.76,-93.54,2024-06-12,2024,6,33.9,18.8,28.7,2.8,68.0,7.4
41.76,-93.54,2024-06-13,2024,6,27.8,15.7,22.1,0.0,60.7,5.6
41.76,-93.54,2024-06-14,2024,6,26.4,9.5,18.9,0.0,47.9,3.9
41.76,-93.54,2024-06-15,2024,6,30.0,17.2,22.6,0.0,62.9,8.6
41.76,-93.54,2024-06-16,2024,6,28.6,9.9,21.1,0.0,77.8,9.9
41.76,-93.54,2024-06-17,2024,6,29.5,14.4,21.7,2.7,66.9,9.2
41.76,-93.54,2024-06-18,2024,6,36.0,18.5,27.5,2.8,81.4,5.7
41.76,-93.54,2024-06-19,2024,6,35.8,14.8,26.6,0.8,83.2,8.4
41.76,-93.54,2024-06-20,2024,6,34.4,17.1,25.0,0.0,68.5,7.8
41.76,-93.54,2024-06-21,2024,6,31.4,19.9,25.3,2.7,94.8,5.1
41.76,-93.54,2024-06-22,2024,6,29.3,11.8,21.1,0.0,79.6,5.1
41.76,-93.54,2024-06-23,2024,6,33.7,18.4,26.6,0.0,83.4,7.3
41.76,-93.54,2024-06-24,2024,6,29.4,10.4,18.8,3.1,93.8,3.4
41.76,-93.54,2024-06-25,2024,6,38.4,21.0,26.9,13.3,94.7,9.8
41.76,-93.54,2024-06-26,2024,6,31.5,14.1,25.5,0.0,76.0,6.1
41.76,-93.54,2024-06-27,2024,6,33.0,16.2,22.5,0.0,47.2,8.4
41.76,-93.54,2024-06-28,2024,6,31.2,15.5,23.4,0.0,68.4,8.2
41.76,-93.54,2024-06-29,2024,6,33.2,16.4,22.5,0.0,73.8,9.1
41.76,-93.54,2024-06-30,2024,6,38.8,21.0,27.5,6.2,94.5,6.2
41.76,-93.54,2024-07-01,2024,7,29.8,12.6,21.9,0.0,54.2,4.7
41.76,-93.54,2024-07-02,2024,7,32.4,20.9,26.2,0.0,50.7,6.9
41.76,-93.54,2024-07-03,2024,7,31.2,19.0,24.6,0.0,79.2,6.2
41.76,-93.54,2024-07-04,2024,7,37.8,17.9,27.2,12.9,97.9,7.7
41.76,-93.54,2024-07-05,2024,7,29.5,10.2,19.5,1.0,82.6,2.7
41.76,-93.54,2024-07-06,2024,7,32.1,14.7,23.0,0.0,70.4,4.9
41.76,-93.54,2024-07-07,2024,7,40.0,18.9,29.8,1.0,78.3,5.8
41.76,-93.54,2024-07-08,2024,7,35.3,21.2,26.9,0.0,74.0,8.4
41.76,-93.54,2024-07-09,2024,7,34.5,16.7,23.5,0.0,76.1,5.8
41.76,-93.54,2024-07-10,2024,7,28.9,18.1,23.3,0.0,81.2,4.9
41.76,-93.54,2024-07-11,2024,7,32.1,19.2,25.1,1.7,69.1,5.4
41.76,-93.54,2024-07-12,2024,7,37.0,18.3,27.1,1.9,95.5,8.1
41.76,-93.54,2024-07-13,2024,7,35.8,19.7,29.6,0.0,48.9,5.3
41.76,-93.54,2024-07-14,2024,7,39.4,21.1,31.7,0.0,51.2,9.1
41.76,-93.54,2024-07-15,2024,7,32.0,19.0,25.0,0.0,68.4,5.8
41.76,-93.54,2024-07-16,2024,7,33.7,18.7,25.2,0.0,71.6,7.8
41.76,-93.54,2024-07-17,2024,7,32.9,11.7,23.2,7.6,94.8,7.9
41.76,-93.54,2024-07-18,2024,7,31.4,18.0,26.1,6.2,86.9,9.7
41.76,-93.54,2024-07-19,2024,7,36.5,19.3,25.7,0.0,74.2,8.2
41.76,-93.54,2024-07-20,2024,7,31.4,13.2,23.8,5.4,78.8,9.3
41.76,-93.54,2024-07-21,2024,7,35.4,20.7,26.1,0.0,73.4,5.1
41.76,-93.54,2024-07-22,2024,7,37.5,24.6,30.7,0.0,56.4,5.6
41.76,-93.54,2024-07-23,2024,7,40.0,19.7,28.1,0.8,73.2,5.1
41.76,-93.54,2024-07-24,2024,7,30.9,13.7,23.4,0.0,78.7,8.1
41.76,-93.54,2024-07-25,2024,7,30.2,13.3,25.1,3.4,79.4,6.1
41.76,-93.54,2024-07-26,2024,7,29.0,16.7,23.0,8.5,91.6,4.0
41.76,-93.54,2024-07-27,2024,7,30.4,11.6,23.2,0.0,79.7,4.4
41.76,-93.54,2024-07-28,2024,7,31.7,15.0,25.0,0.0,79.7,4.2
41.76,-93.54,2024-07-29,2024,7,31.3,17.8,26.2,0.0,58.1,6.7
41.76,-93.54,2024-07-30,2024,7,27.4,16.3,22.0,0.0,52.4,6.1
41.76,-93.54,2024-07-31,2024,7,35.7,17.2,27.4,5.9,60.5,6.0
41.76,-93.54,2024-08-01,2024,8,33.6,14.6,21.9,0.0,78.5,8.1
41.76,-93.54,2024-08-02,2024,8,36.5,16.7,24.8,0.0,46.8,7.7
41.76,-93.54,2024-08-03,2024,8,28.0,17.7,22.8,5.5,85.0,5.4
41.76,-93.54,2024-08-04,2024,8,28.3,13.8,23.3,1.9,97.2,9.3
41.76,-93.54,2024-08-05,2024,8,32.7,20.1,26.9,0.0,46.7,9.1
41.76,-93.54,2024-08-06,2024,8,33.2,16.7,25.6,0.0,75.7,8.9
41.76,-93.54,2024-08-07,2024,8,31.8,12.0,22.7,12.6,71.6,7.3
41.76,-93.54,2024-08-08,2024,8,30.6,14.5,24.8,0.0,83.1,7.8
41.76,-93.54,2024-08-09,2024,8,35.8,15.7,25.7,0.0,62.9,7.4
41.76,-93.54,2024-08-10,2024,8,31.9,13.8,21.0,0.0,52.8,6.7
41.76,-93.54,2024-08-11,2024,8,33.1,12.8,23.2,1.8,64.9,8.8
41.76,-93.54,2024-08-12,2024,8,35.5,14.2,24.4,0.9,66.3,6.5
41.76,-93.54,2024-08-13,2024,8,30.6,14.3,25.5,7.0,94.2,9.1
41.76,-93.54,2024-08-14,2024,8,36.3,20.5,29.4,0.0,60.9,9.8
41.76,-93.54,2024-08-15,2024,8,37.0,22.8,31.6,0.0,64.5,6.7
41.76,-93.54,2024-08-16,2024,8,36.3,14.3,24.4,0.0,69.4,4.7
41.76,-93.54,2024-08-17,2024,8,36.8,15.8,25.7,0.0,59.6,4.3
41.76,-93.54,2024-08-18,2024,8,37.4,26.3,31.6,0.0,56.3,9.7
41.76,-93.54,2024-08-19,2024,8,32.2,15.3,25.2,0.0,64.0,7.3
41.76,-93.54,2024-08-20,2024,8,32.2,14.7,22.9,17.0,79.1,5.8
41.76,-93.54,2024-08-21,2024,8,31.1,16.5,24.5,2.2,72.8,9.5
41.76,-93.54,2024-08-22,2024,8,29.2,13.7,22.3,3.7,79.0,5.4
41.76,-93.54,2024-08-23,2024,8,37.1,21.9,31.9,2.1,63.9,7.7
41.76,-93.54,2024-08-24,2024,8,27.9,14.4,22.6,0.0,85.0,5.2
41.76,-93.54,2024-08-25,2024,8,39.5,17.8,29.0,0.0,71.1,7.6
41.76,-93.54,2024-08-26,2024,8,32.3,20.4,27.2,0.2,89.6,5.7
41.76,-93.54,2024-08-27,2024,8,33.1,10.9,21.9,0.0,54.2,4.7
41.76,-93.54,2024-08-28,2024,8,39.1,21.6,27.6,0.0,47.3,7.3
41.76,-93.54,2024-08-29,2024,8,31.0,13.7,24.0,0.0,50.1,6.7
41.76,-93.54,2024-08-30,2024,8,33.7,21.4,26.5,0.0,50.5,5.5
41.76,-93.54,2024-08-31,2024,8,37.3,21.4,30.5,0.0,56.8,4.0
41.76,-93.54,2024-09-01,2024,9,31.6,14.5,21.8,0.0,65.6,7.6
41.76,-93.54,2024-09-02,2024,9,25.8,10.6,19.1,0.0,77.4,7.9
41.76,-93.54,2024-09-03,2024,9,26.2,6.8,18.6,0.0,62.6,3.1
41.76,-93.54,2024-09-04,2024,9,34.3,16.4,24.8,2.5,85.8,9.8
41.76,-93.54,2024-09-05,2024,9,27.2,10.0,17.6,0.0,62.8,6.4
41.76,-93.54,2024-09-06,2024,9,25.6,14.7,20.0,0.0,48.6,6.3
41.76,-93.54,2024-09-07,2024,9,21.2,6.8,15.5,0.0,81.0,2.4
41.76,-93.54,2024-09-08,2024,9,24.1,8.8,16.6,0.0,84.8,2.6
41.76,-93.54,2024-09-09,2024,9,22.0,6.2,13.8,0.0,75.2,5.0
41.76,-93.54,2024-09-10,2024,9,25.4,12.9,17.9,4.7,64.5,7.4
41.76,-93.54,2024-09-11,2024,9,23.8,4.6,16.5,0.0,70.9,4.9
41.76,-93.54,2024-09-12,2024,9,35.5,15.9,23.9,0.0,47.7,5.6
41.76,-93.54,2024-09-13,2024,9,27.5,12.0,19.6,2.2,99.9,7.4
41.76,-93.54,2024-09-14,2024,9,30.4,11.6,21.1,0.0,52.4,6.7
41.76,-93.54,2024-09-15,2024,9,29.9,11.1,18.2,0.0,57.6,7.2
41.76,-93.54,2024-09-16,2024,9,30.2,8.3,19.1,3.8,94.4,4.3
41.76,-93.54,2024-09-17,2024,9,24.1,8.2,16.0,0.0,70.8,2.4
41.76,-93.54,2024-09-18,2024,9,23.9,5.9,13.8,0.0,56.3,7.7
41.76,-93.54,2024-09-19,2024,9,26.3,13.3,21.3,0.0,76.5,6.3
41.76,-93.54,2024-09-20,2024,9,24.2,6.5,12.7,0.0,53.9,2.9
41.76,-93.54,2024-09-21,2024,9,23.4,9.4,15.0,1.8,82.2,2.2
41.76,-93.54,2024-09-22,2024,9,32.5,17.0,24.4,0.0,49.0,9.0
41.76,-93.54,2024-09-23,2024,9,26.3,13.2,21.2,3.5,75.4,5.3
41.76,-93.54,2024-09-24,2024,9,23.7,9.8,15.2,0.0,59.8,8.0
41.76,-93.54,2024-09-25,2024,9,33.3,18.0,26.1,0.0,53.0,4.3
41.76,-93.54,2024-09-26,2024,9,31.9,19.3,25.8,0.0,76.9,5.6
41.76,-93.54,2024-09-27,2024,9,27.0,12.8,20.9,0.0,67.2,6.5
41.76,-93.54,2024-09-28,2024,9,33.3,14.8,22.0,0.0,51.7,4.5
41.76,-93.54,2024-09-29,2024,9,29.4,10.8,17.9,0.0,80.0,3.5
41.76,-93.54,2024-09-30,2024,9,31.1,15.4,21.7,1.7,61.6,6.2
41.76,-93.54,2024-10-01,2024,10,18.3,6.4,12.0,0.2,80.8,5.0
41.76,-93.54,2024-10-02,2024,10,22.6,6.7,13.8,0.0,51.6,2.4
41.76,-93.54,2024-10-03,2024,10,21.8,2.2,12.8,0.0,67.1,2.3
41.76,-93.54,2024-10-04,2024,10,23.8,5.0,13.7,1.0,85.1,2.3
41.76,-93.54,2024-10-05,2024,10,16.6,3.1,8.4,0.0,64.9,5.3
41.76,-93.54,2024-10-06,2024,10,21.6,8.3,14.2,0.0,54.3,7.4
41.76,-93.54,2024-10-07,2024,10,21.1,2.2,14.0,0.0,74.4,3.7
41.76,-93.54,2024-10-08,2024,10,12.7,-4.4,6.9,0.0,74.9,7.7
41.76,-93.54,2024-10-09,2024,10,20.4,1.5,11.4,0.0,48.6,7.9
41.76,-93.54,2024-10-10,2024,10,20.8,5.5,12.0,10.0,74.0,3.0
41.76,-93.54,2024-10-11,2024,10,16.8,2.8,8.1,0.0,61.2,6.6
41.76,-93.54,2024-10-12,2024,10,24.0,9.5,14.7,0.0,56.6,5.2
41.76,-93.54,2024-10-13,2024,10,14.3,-0.8,8.1,0.0,73.8,7.0
41.76,-93.54,2024-10-14,2024,10,24.5,6.1,13.6,0.0,64.0,4.0
41.76,-93.54,2024-10-15,2024,10,18.2,4.5,10.3,0.0,63.0,7.9
41.76,-93.54,2024-10-16,2024,10,24.3,2.9,14.7,0.0,79.0,4.8
41.76,-93.54,2024-10-17,2024,10,21.5,8.2,13.5,4.4,81.2,7.6
41.76,-93.54,2024-10-18,2024,10,20.8,4.9,12.4,0.0,82.0,5.6
41.76,-93.54,2024-10-19,2024,10,27.6,9.7,16.0,2.1,71.5,5.1
41.76,-93.54,2024-10-20,2024,10,20.9,8.6,13.8,0.0,78.1,4.0
41.76,-93.54,2024-10-21,2024,10,19.4,-2.5,9.3,0.0,82.4,4.2
41.76,-93.54,2024-10-22,2024,10,21.2,5.7,16.1,0.0,77.9,4.9
41.76,-93.54,2024-10-23,2024,10,25.7,12.6,18.0,0.2,84.6,4.5
41.76,-93.54,2024-10-24,2024,10,18.9,4.3,11.8,0.0,49.9,4.6
41.76,-93.54,2024-10-25,2024,10,18.2,1.5,12.6,0.0,58.0,5.1
41.76,-93.54,2024-10-26,2024,10,19.2,4.0,11.9,0.0,71.1,7.7
41.76,-93.54,2024-10-27,2024,10,24.0,4.2,12.8,0.0,62.0,6.2
41.76,-93.54,2024-10-28,2024,10,17.4,1.3,9.4,0.0,50.2,3.7
41.76,-93.54,2024-10-29,2024,10,20.7,3.3,9.0,4.2,79.1,7.6
41.76,-93.54,2024-10-30,2024,10,13.7,3.1,8.1,0.0,52.4,3.8
41.76,-93.54,2024-10-31,2024,10,24.3,3.0,13.6,0.0,62.3,2.1
41.76,-93.54,2024-11-01,2024,11,12.1,-4.4,6.6,0.0,57.2,5.8
41.76,-93.54,2024-11-02,2024,11,13.3,-8.7,2.4,0.0,78.5,5.1
41.76,-93.54,2024-11-03,2024,11,20.2,2.3,8.5,0.0,65.0,2.8
41.76,-93.54,2024-11-04,2024,11,15.5,-3.2,7.7,0.0,80.2,7.7
41.76,-93.54,2024-11-05,2024,11,9.6,-6.4,1.6,0.0,55.5,7.8
41.76,-93.54,2024-11-06,2024,11,12.0,-4.7,5.4,0.9,95.0,3.9
